calendar_consistent,case_id,cleaned_output,delta_seconds,error,error_subtype,error_type,estimated_cost_usd,extraction_clean,format,format_compliance,gold_choice,gold_formatted,input_tokens,latency_ms,model,model_cell,options,output_tokens,parse_mode,provider_model,raw_output,reasoning_mode,reasoning_tokens,selected_choice,selected_option_content,semantic_correct,syntactic_valid,task_id,task_type,timestamp,warnings
True,multi_hop_005__rfc_2822,"Sun, 30 Apr 2028 10:00:00 +0900",0.0,,,,0.00016434,True,rfc_2822,1.0,,"Sun, 30 Apr 2028 10:00:00 +0900",182,5149,google/gemini-3-flash-preview,small_reasoning,{},25,strict,google/gemini-3-flash-preview-20251217,"Sun, 30 Apr 2028 10:00:00 +0900",reasoning,0,,,True,True,multi_hop_005,multi_hop_reasoning,2026-03-14T07:11:03.909217Z,
False,temporal_arith_019__natural_language,"Saturday, October 31, 2026 at 4:35 PM PDT",86400.0,,,day_of_week_error,0.00013662,True,natural_language,0.8461538461538461,,"Friday, October 30, 2026 at 4:35 PM PDT",156,5225,google/gemini-3-flash-preview,small_reasoning,{},20,strict,google/gemini-3-flash-preview-20251217,"Saturday, October 31, 2026 at 4:35 PM PDT",reasoning,0,,,False,True,temporal_arith_019,temporal_arithmetic,2026-03-14T07:11:04.863406Z,
,multi_hop_008__iso_8601,2025-06-08T08:15:00+09:00,0.0,,,,0.0001688,True,iso_8601,1.0,,2025-06-08T08:15:00+09:00,191,5817,google/gemini-3-flash-preview,small_reasoning,{},25,strict,google/gemini-3-flash-preview-20251217,2025-06-08T08:15:00+09:00,reasoning,0,,,True,True,multi_hop_008,multi_hop_reasoning,2026-03-14T07:11:06.741329Z,
,temporal_arith_010__iso_8601,2021-01-27T03:30:00-05:00,0.0,,,,0.00015741,True,iso_8601,1.0,,2021-01-27T03:30:00-05:00,168,4895,google/gemini-3-flash-preview,small_reasoning,{},25,strict,google/gemini-3-flash-preview-20251217,2021-01-27T03:30:00-05:00,reasoning,0,,,True,True,temporal_arith_010,temporal_arithmetic,2026-03-14T07:11:06.811233Z,
False,multi_hop_004__natural_language,"Tuesday, November 26, 2030 at 8:15 AM JST",172800.0,,,day_of_week_error,0.00015097,True,natural_language,0.9285714285714286,,"Thursday, November 28, 2030 at 8:15 AM JST",179,5126,google/gemini-3-flash-preview,small_reasoning,{},21,strict,google/gemini-3-flash-preview-20251217,"Tuesday, November 26, 2030 at 8:15 AM JST",reasoning,0,,,False,True,multi_hop_004,multi_hop_reasoning,2026-03-14T07:11:07.833130Z,
True,format_conv_011__natural_language,"Thursday, January 23, 2025 at 8:55 PM GMT+05:30",39600.0,,,timezone_error,0.00015345,True,natural_language,0.8048780487804879,,"Thursday, January 23, 2025 at 8:55 PM IST",154,4858,google/gemini-3-flash-preview,small_reasoning,{},26,strict,google/gemini-3-flash-preview-20251217,"Thursday, January 23, 2025 at 8:55 PM GMT+05:30",reasoning,0,,,False,True,format_conv_011,format_conversion,2026-03-14T07:11:08.768669Z,
,format_conv_013__iso_8601,2026-08-11T20:30:00+09:00,0.0,,,,0.00015642,True,iso_8601,1.0,,2026-08-11T20:30:00+09:00,166,4925,google/gemini-3-flash-preview,small_reasoning,{},25,strict,google/gemini-3-flash-preview-20251217,2026-08-11T20:30:00+09:00,reasoning,0,,,True,True,format_conv_013,format_conversion,2026-03-14T07:11:09.789584Z,
False,multi_hop_014__rfc_2822,"Sat, 17 Jun 2028 09:00:00 +0000",86400.0,,,day_of_week_error,0.00016731,True,rfc_2822,0.8709677419354839,,"Fri, 16 Jun 2028 09:00:00 +0000",188,4125,google/gemini-3-flash-preview,small_reasoning,{},25,strict,google/gemini-3-flash-preview-20251217,"Sat, 17 Jun 2028 09:00:00 +0000",reasoning,0,,,False,True,multi_hop_014,multi_hop_reasoning,2026-03-14T07:11:10.867488Z,
False,multi_hop_002__natural_language,"Thursday, December 12, 2030 at 9:00 AM UTC",86400.0,,,day_of_week_error,0.000148,True,natural_language,0.875,,"Friday, December 13, 2030 at 9:00 AM UTC",179,4938,google/gemini-3-flash-preview,small_reasoning,{},20,strict,google/gemini-3-flash-preview-20251217,"Thursday, December 12, 2030 at 9:00 AM UTC",reasoning,0,,,False,True,multi_hop_002,multi_hop_reasoning,2026-03-14T07:11:11.750160Z,
,mc_016__natural_language,B,,,,,0.00013068,True,natural_language,1.0,B,"Saturday, July 24, 2021 at 4:15 PM IST",258,4812,google/gemini-3-flash-preview,small_reasoning,"{""A"": ""Sunday, July 24, 2021 at 4:15 PM IST"", ""B"": ""Saturday, July 24, 2021 at 4:15 PM IST"", ""C"": ""Saturday, July 24, 2021 at 4:15 AM IST"", ""D"": ""Sunday, July 25, 2021 at 4:15 PM IST""}",1,choice_letter,google/gemini-3-flash-preview-20251217,B,reasoning,0,B,"Saturday, July 24, 2021 at 4:15 PM IST",True,True,mc_016,multiple_choice_validation,2026-03-14T07:11:12.646256Z,
False,extract_007__natural_language,"Friday, October 10, 2025 at 11:00 AM Asia/Kolkata",100465500.0,,,extraction_error,0.00019058,True,natural_language,0.20512820512820518,,"Thursday, August 4, 2022 at 3:55 PM IST",235,5042,google/gemini-3-flash-preview,small_reasoning,{},25,strict,google/gemini-3-flash-preview-20251217,"Friday, October 10, 2025 at 11:00 AM Asia/Kolkata",reasoning,0,,,False,True,extract_007,extraction_from_passage,2026-03-14T07:11:14.717618Z,iana_timezone
True,temporal_arith_015__natural_language,"Wednesday, October 23, 2030 at 5:50 AM EDT",0.0,,,,0.00013662,True,natural_language,1.0,,"Wednesday, October 23, 2030 at 5:50 AM EDT",156,4963,google/gemini-3-flash-preview,small_reasoning,{},20,strict,google/gemini-3-flash-preview-20251217,"Wednesday, October 23, 2030 at 5:50 AM EDT",reasoning,0,,,True,True,temporal_arith_015,temporal_arithmetic,2026-03-14T07:11:15.659237Z,
,mc_012__iso_8601,C,,,,,0.00014701,True,iso_8601,1.0,C,2026-03-02T16:05:00+11:00,291,4923,google/gemini-3-flash-preview,small_reasoning,"{""A"": ""2026-03-02 16:05:00+11:00"", ""B"": ""2026-03-03T16:05:00+11:00"", ""C"": ""2026-03-02T16:05:00+11:00"", ""D"": ""2026-03-02T16:05:00-11:00""}",1,choice_letter,google/gemini-3-flash-preview-20251217,C,reasoning,0,C,2026-03-02T16:05:00+11:00,True,True,mc_012,multiple_choice_validation,2026-03-14T07:11:16.696607Z,
,direct_gen_006__iso_8601,2030-06-17T16:30:00+09:00,0.0,,,,0.00015147,True,iso_8601,1.0,,2030-06-17T16:30:00+09:00,156,4991,google/gemini-3-flash-preview,small_reasoning,{},25,strict,google/gemini-3-flash-preview-20251217,2030-06-17T16:30:00+09:00,reasoning,0,,,True,True,direct_gen_006,direct_generation,2026-03-14T07:11:17.647617Z,
True,extract_011__natural_language,"Sunday, February 27, 2022 at 8:30 PM Europe/London",0.0,,,,0.00018117,True,natural_language,0.675,,"Sunday, February 27, 2022 at 8:30 PM GMT",234,5120,google/gemini-3-flash-preview,small_reasoning,{},22,strict,google/gemini-3-flash-preview-20251217,"Sunday, February 27, 2022 at 8:30 PM Europe/London",reasoning,0,,,True,True,extract_011,extraction_from_passage,2026-03-14T07:11:18.672565Z,iana_timezone
,direct_gen_014__iso_8601,2022-04-18T11:50:00-04:00,0.0,,,,0.00015296,True,iso_8601,1.0,,2022-04-18T11:50:00-04:00,159,5010,google/gemini-3-flash-preview,small_reasoning,{},25,strict,google/gemini-3-flash-preview-20251217,2022-04-18T11:50:00-04:00,reasoning,0,,,True,True,direct_gen_014,direct_generation,2026-03-14T07:11:19.728985Z,
,direct_gen_004__iso_8601,2020-03-02T11:15:00-08:00,0.0,,,,0.00015296,True,iso_8601,1.0,,2020-03-02T11:15:00-08:00,159,5048,google/gemini-3-flash-preview,small_reasoning,{},25,strict,google/gemini-3-flash-preview-20251217,2020-03-02T11:15:00-08:00,reasoning,0,,,True,True,direct_gen_004,direct_generation,2026-03-14T07:11:20.708237Z,
,mc_020__iso_8601,D,,,,,0.00014751,True,iso_8601,1.0,D,2024-05-15T08:15:00+10:00,292,4868,google/gemini-3-flash-preview,small_reasoning,"{""A"": ""2024-05-16T08:15:00+10:00"", ""B"": ""2024-05-15T08:15:00-10:00"", ""C"": ""2024-05-15 08:15:00+10:00"", ""D"": ""2024-05-15T08:15:00+10:00""}",1,choice_letter,google/gemini-3-flash-preview-20251217,D,reasoning,0,D,2024-05-15T08:15:00+10:00,True,True,mc_020,multiple_choice_validation,2026-03-14T07:11:21.565071Z,
True,temporal_arith_001__rfc_2822,"Sun, 09 Mar 2025 05:00:00 -0400",3600.0,,,arithmetic_error,0.00015543,True,rfc_2822,0.967741935483871,,"Sun, 09 Mar 2025 04:00:00 -0400",164,5151,google/gemini-3-flash-preview,small_reasoning,{},25,strict,google/gemini-3-flash-preview-20251217,"Sun, 09 Mar 2025 05:00:00 -0400",reasoning,0,,,False,True,temporal_arith_001,temporal_arithmetic,2026-03-14T07:11:22.799620Z,
True,temporal_arith_011__natural_language,"Monday, October 31, 2022 at 11:40 AM AEDT",0.0,,,,0.00014207,True,natural_language,1.0,,"Monday, October 31, 2022 at 11:40 AM AEDT",155,5106,google/gemini-3-flash-preview,small_reasoning,{},22,strict,google/gemini-3-flash-preview-20251217,"Monday, October 31, 2022 at 11:40 AM AEDT",reasoning,0,,,True,True,temporal_arith_011,temporal_arithmetic,2026-03-14T07:11:23.779702Z,
True,edge_013__rfc_2822,"Sat, 04 Jul 2026 12:00:00 +0000",0.0,,,,0.00014504,True,rfc_2822,1.0,,"Sat, 04 Jul 2026 12:00:00 +0000",143,4961,google/gemini-3-flash-preview,small_reasoning,{},25,strict,google/gemini-3-flash-preview-20251217,"Sat, 04 Jul 2026 12:00:00 +0000",reasoning,0,,,True,True,edge_013,edge_cases,2026-03-14T07:11:24.691097Z,
,mc_004__iso_8601,C,,,,,0.0001485,True,iso_8601,1.0,C,2027-12-21T06:25:00-05:00,294,4844,google/gemini-3-flash-preview,small_reasoning,"{""A"": ""2027-12-21T06:25:00+05:00"", ""B"": ""2027-12-22T06:25:00-05:00"", ""C"": ""2027-12-21T06:25:00-05:00"", ""D"": ""2027-12-21 06:25:00-05:00""}",1,choice_letter,google/gemini-3-flash-preview-20251217,C,reasoning,0,C,2027-12-21T06:25:00-05:00,True,True,mc_004,multiple_choice_validation,2026-03-14T07:11:25.553272Z,
True,edge_017__rfc_2822,"Sat, 14 Mar 2026 00:00:00 +0000",0.0,,,,0.00014701,True,rfc_2822,1.0,,"Sat, 14 Mar 2026 00:00:00 +0000",147,5168,google/gemini-3-flash-preview,small_reasoning,{},25,strict,google/gemini-3-flash-preview-20251217,"Sat, 14 Mar 2026 00:00:00 +0000",reasoning,0,,,True,True,edge_017,edge_cases,2026-03-14T07:11:26.733749Z,
,format_conv_014__iso_8601,2021-07-01T19:20:00-04:00,0.0,,,,0.00015642,True,iso_8601,1.0,,2021-07-01T19:20:00-04:00,166,4890,google/gemini-3-flash-preview,small_reasoning,{},25,strict,google/gemini-3-flash-preview-20251217,2021-07-01T19:20:00-04:00,reasoning,0,,,True,True,format_conv_014,format_conversion,2026-03-14T07:11:27.690630Z,
,temporal_arith_018__iso_8601,2021-04-30T06:10:00+00:00,0.0,,,,0.00015543,True,iso_8601,1.0,,2021-04-30T06:10:00+00:00,164,4953,google/gemini-3-flash-preview,small_reasoning,{},25,strict,google/gemini-3-flash-preview-20251217,2021-04-30T06:10:00+00:00,reasoning,0,,,True,True,temporal_arith_018,temporal_arithmetic,2026-03-14T07:11:28.733591Z,
,temporal_arith_016__iso_8601,2025-07-01T13:20:00+09:00,0.0,,,,0.00015642,True,iso_8601,1.0,,2025-07-01T13:20:00+09:00,166,5034,google/gemini-3-flash-preview,small_reasoning,{},25,strict,google/gemini-3-flash-preview-20251217,2025-07-01T13:20:00+09:00,reasoning,0,,,True,True,temporal_arith_016,temporal_arithmetic,2026-03-14T07:11:29.725709Z,
,edge_005__iso_8601,2026-01-01T04:00:00+00:00,0.0,,,,0.00015494,True,iso_8601,1.0,,2026-01-01T04:00:00+00:00,163,5219,google/gemini-3-flash-preview,small_reasoning,{},25,strict,google/gemini-3-flash-preview-20251217,2026-01-01T04:00:00+00:00,reasoning,0,,,True,True,edge_005,edge_cases,2026-03-14T07:11:30.773560Z,
,extract_011__iso_8601,2022-02-27T20:30:00+00:00,0.0,,,,0.00019602,True,iso_8601,1.0,,2022-02-27T20:30:00+00:00,246,5150,google/gemini-3-flash-preview,small_reasoning,{},25,strict,google/gemini-3-flash-preview-20251217,2022-02-27T20:30:00+00:00,reasoning,0,,,True,True,extract_011,extraction_from_passage,2026-03-14T07:11:31.884500Z,
True,extract_003__natural_language,"Friday, February 25, 2022 at 5:10 PM JST",0.0,,,,0.00017622,True,natural_language,1.0,,"Friday, February 25, 2022 at 5:10 PM JST",230,5101,google/gemini-3-flash-preview,small_reasoning,{},21,strict,google/gemini-3-flash-preview-20251217,"Friday, February 25, 2022 at 5:10 PM JST",reasoning,0,,,True,True,extract_003,extraction_from_passage,2026-03-14T07:11:32.793044Z,
,direct_gen_008__iso_8601,2026-07-15T09:50:00+09:00,0.0,,,,0.00015147,True,iso_8601,1.0,,2026-07-15T09:50:00+09:00,156,4995,google/gemini-3-flash-preview,small_reasoning,{},25,strict,google/gemini-3-flash-preview-20251217,2026-07-15T09:50:00+09:00,reasoning,0,,,True,True,direct_gen_008,direct_generation,2026-03-14T07:11:33.729230Z,
True,edge_007__rfc_2822,"Sun, 09 Mar 2025 04:30:00 -0400",3600.0,,,arithmetic_error,0.00015395,True,rfc_2822,0.967741935483871,,"Sun, 09 Mar 2025 03:30:00 -0400",161,5072,google/gemini-3-flash-preview,small_reasoning,{},25,strict,google/gemini-3-flash-preview-20251217,"Sun, 09 Mar 2025 04:30:00 -0400",reasoning,0,,,False,True,edge_007,edge_cases,2026-03-14T07:11:34.799284Z,
,direct_gen_003__iso_8601,2020-03-12T17:10:00+00:00,0.0,,,,0.00015048,True,iso_8601,1.0,,2020-03-12T17:10:00+00:00,154,5144,google/gemini-3-flash-preview,small_reasoning,{},25,strict,google/gemini-3-flash-preview-20251217,2020-03-12T17:10:00+00:00,reasoning,0,,,True,True,direct_gen_003,direct_generation,2026-03-14T07:11:35.918664Z,
,temporal_arith_006__iso_8601,2025-01-03T12:50:00-05:00,0.0,,,,0.00015741,True,iso_8601,1.0,,2025-01-03T12:50:00-05:00,168,4920,google/gemini-3-flash-preview,small_reasoning,{},25,strict,google/gemini-3-flash-preview-20251217,2025-01-03T12:50:00-05:00,reasoning,0,,,True,True,temporal_arith_006,temporal_arithmetic,2026-03-14T07:11:36.805888Z,
,edge_011__iso_8601,2026-03-13T12:00:00+05:30,0.0,,,,0.0001485,True,iso_8601,1.0,,2026-03-13T12:00:00+05:30,150,4886,google/gemini-3-flash-preview,small_reasoning,{},25,strict,google/gemini-3-flash-preview-20251217,2026-03-13T12:00:00+05:30,reasoning,0,,,True,True,edge_011,edge_cases,2026-03-14T07:11:37.679764Z,
True,multi_hop_001__rfc_2822,"Sun, 08 Oct 2028 10:00:00 +0000",0.0,,,,0.00016335,True,rfc_2822,1.0,,"Sun, 08 Oct 2028 10:00:00 +0000",180,4942,google/gemini-3-flash-preview,small_reasoning,{},25,strict,google/gemini-3-flash-preview-20251217,"Sun, 08 Oct 2028 10:00:00 +0000",reasoning,0,,,True,True,multi_hop_001,multi_hop_reasoning,2026-03-14T07:11:38.672223Z,
,multi_hop_016__iso_8601,2030-06-17T08:15:00+09:00,0.0,,,,0.0001683,True,iso_8601,1.0,,2030-06-17T08:15:00+09:00,190,4839,google/gemini-3-flash-preview,small_reasoning,{},25,strict,google/gemini-3-flash-preview-20251217,2030-06-17T08:15:00+09:00,reasoning,0,,,True,True,multi_hop_016,multi_hop_reasoning,2026-03-14T07:11:39.639838Z,
True,format_conv_015__natural_language,"Tuesday, October 22, 2024 at 9:45 AM GMT+0100",7200.0,,,timezone_error,0.00015048,True,natural_language,0.825,,"Tuesday, October 22, 2024 at 9:45 AM BST",154,4767,google/gemini-3-flash-preview,small_reasoning,{},25,strict,google/gemini-3-flash-preview-20251217,"Tuesday, October 22, 2024 at 9:45 AM GMT+0100",reasoning,0,,,False,True,format_conv_015,format_conversion,2026-03-14T07:11:40.686580Z,
,extract_012__iso_8601,2024-10-03T18:45:00+10:00,0.0,,,,0.00019354,True,iso_8601,1.0,,2024-10-03T18:45:00+10:00,241,4899,google/gemini-3-flash-preview,small_reasoning,{},25,strict,google/gemini-3-flash-preview-20251217,2024-10-03T18:45:00+10:00,reasoning,0,,,True,True,extract_012,extraction_from_passage,2026-03-14T07:11:41.706184Z,
,mc_006__iso_8601,A,,,,,0.000148,True,iso_8601,1.0,A,2026-12-02T13:55:00-05:00,293,4841,google/gemini-3-flash-preview,small_reasoning,"{""A"": ""2026-12-02T13:55:00-05:00"", ""B"": ""2026-12-02T13:55:00+05:00"", ""C"": ""2026-12-02 13:55:00-05:00"", ""D"": ""2026-12-03T13:55:00-05:00""}",1,choice_letter,google/gemini-3-flash-preview-20251217,A,reasoning,0,A,2026-12-02T13:55:00-05:00,True,True,mc_006,multiple_choice_validation,2026-03-14T07:11:42.521721Z,
,mc_019__iso_8601,A,,,,,0.0001485,True,iso_8601,1.0,A,2026-04-04T08:55:00-07:00,294,4955,google/gemini-3-flash-preview,small_reasoning,"{""A"": ""2026-04-04T08:55:00-07:00"", ""B"": ""2026-04-04T08:55:00+07:00"", ""C"": ""2026-04-04 08:55:00-07:00"", ""D"": ""2026-04-05T08:55:00-07:00""}",1,choice_letter,google/gemini-3-flash-preview-20251217,A,reasoning,0,A,2026-04-04T08:55:00-07:00,True,True,mc_019,multiple_choice_validation,2026-03-14T07:11:43.628136Z,
,temporal_arith_009__iso_8601,2029-02-03T13:20:00+00:00,0.0,,,,0.00015543,True,iso_8601,1.0,,2029-02-03T13:20:00+00:00,164,5172,google/gemini-3-flash-preview,small_reasoning,{},25,strict,google/gemini-3-flash-preview-20251217,2029-02-03T13:20:00+00:00,reasoning,0,,,True,True,temporal_arith_009,temporal_arithmetic,2026-03-14T07:11:45.535934Z,
True,format_conv_004__natural_language,"Tuesday, February 10, 2026 at 1:10 PM UTC",0.0,,,,0.00013563,True,natural_language,0.926829268292683,,"Tuesday, February 10, 2026 at 1:10 PM GMT",154,5099,google/gemini-3-flash-preview,small_reasoning,{},20,strict,google/gemini-3-flash-preview-20251217,"Tuesday, February 10, 2026 at 1:10 PM UTC",reasoning,0,,,True,True,format_conv_004,format_conversion,2026-03-14T07:11:46.510198Z,
False,temporal_arith_009__natural_language,"Sunday, February 3, 2029 at 1:20 PM UTC",0.0,,,,0.00013167,True,natural_language,0.926829268292683,,"Saturday, February 3, 2029 at 1:20 PM UTC",152,5230,google/gemini-3-flash-preview,small_reasoning,{},19,strict,google/gemini-3-flash-preview-20251217,"Sunday, February 3, 2029 at 1:20 PM UTC",reasoning,0,,,True,True,temporal_arith_009,temporal_arithmetic,2026-03-14T07:11:47.660464Z,
True,format_conv_013__natural_language,"Tuesday, August 11, 2026 at 8:30 PM GMT+9",64800.0,,,timezone_error,0.00014157,True,natural_language,0.8974358974358975,,"Tuesday, August 11, 2026 at 8:30 PM JST",154,5168,google/gemini-3-flash-preview,small_reasoning,{},22,strict,google/gemini-3-flash-preview-20251217,"Tuesday, August 11, 2026 at 8:30 PM GMT+9",reasoning,0,,,False,True,format_conv_013,format_conversion,2026-03-14T07:11:48.414892Z,
True,direct_gen_009__natural_language,"Saturday, January 15, 2022 at 4:35 PM IST",0.0,,,,0.00013167,True,natural_language,1.0,,"Saturday, January 15, 2022 at 4:35 PM IST",146,5111,google/gemini-3-flash-preview,small_reasoning,{},20,strict,google/gemini-3-flash-preview-20251217,"Saturday, January 15, 2022 at 4:35 PM IST",reasoning,0,,,True,True,direct_gen_009,direct_generation,2026-03-14T07:11:49.464264Z,
True,edge_002__rfc_2822,"Sat, 01 Mar 2025 12:00:00 +0000",0.0,,,,0.00015097,True,rfc_2822,1.0,,"Sat, 01 Mar 2025 12:00:00 +0000",155,4984,google/gemini-3-flash-preview,small_reasoning,{},25,strict,google/gemini-3-flash-preview-20251217,"Sat, 01 Mar 2025 12:00:00 +0000",reasoning,0,,,True,True,edge_002,edge_cases,2026-03-14T07:11:50.520709Z,
,temporal_arith_014__iso_8601,2020-12-28T01:05:00-05:00,0.0,,,,0.0001579,True,iso_8601,1.0,,2020-12-28T01:05:00-05:00,169,4911,google/gemini-3-flash-preview,small_reasoning,{},25,strict,google/gemini-3-flash-preview-20251217,2020-12-28T01:05:00-05:00,reasoning,0,,,True,True,temporal_arith_014,temporal_arithmetic,2026-03-14T07:11:51.422079Z,
,edge_015__iso_8601,2000-02-29T10:00:00+00:00,0.0,,,,0.00014949,True,iso_8601,1.0,,2000-02-29T10:00:00+00:00,152,4733,google/gemini-3-flash-preview,small_reasoning,{},25,strict,google/gemini-3-flash-preview-20251217,2000-02-29T10:00:00+00:00,reasoning,0,,,True,True,edge_015,edge_cases,2026-03-14T07:11:52.394500Z,
True,edge_005__rfc_2822,"Thu, 01 Jan 2026 04:00:00 +0000",0.0,,,,0.00015395,True,rfc_2822,1.0,,"Thu, 01 Jan 2026 04:00:00 +0000",161,5103,google/gemini-3-flash-preview,small_reasoning,{},25,strict,google/gemini-3-flash-preview-20251217,"Thu, 01 Jan 2026 04:00:00 +0000",reasoning,0,,,True,True,edge_005,edge_cases,2026-03-14T07:11:53.518947Z,
,format_conv_020__iso_8601,2029-03-08T10:40:00+09:00,0.0,,,,0.00015196,True,iso_8601,1.0,,2029-03-08T10:40:00+09:00,157,5037,google/gemini-3-flash-preview,small_reasoning,{},25,strict,google/gemini-3-flash-preview-20251217,2029-03-08T10:40:00+09:00,reasoning,0,,,True,True,format_conv_020,format_conversion,2026-03-14T07:11:54.501840Z,
,mc_002__rfc_2822,C,,,,,0.00014603,True,rfc_2822,1.0,C,"Sat, 03 Apr 2021 20:40:00 -0400",289,5057,google/gemini-3-flash-preview,small_reasoning,"{""A"": ""Sun, 03 Apr 2021 20:40:00 -0400"", ""B"": ""Sat, 03 04 2021 20:40:00 -0400"", ""C"": ""Sat, 03 Apr 2021 20:40:00 -0400"", ""D"": ""Sun, 04 Apr 2021 20:40:00 -0400""}",1,choice_letter,google/gemini-3-flash-preview-20251217,C,reasoning,0,C,"Sat, 03 Apr 2021 20:40:00 -0400",True,True,mc_002,multiple_choice_validation,2026-03-14T07:11:55.579163Z,
,temporal_arith_015__iso_8601,2030-10-23T05:50:00-04:00,0.0,,,,0.00015741,True,iso_8601,1.0,,2030-10-23T05:50:00-04:00,168,5202,google/gemini-3-flash-preview,small_reasoning,{},25,strict,google/gemini-3-flash-preview-20251217,2030-10-23T05:50:00-04:00,reasoning,0,,,True,True,temporal_arith_015,temporal_arithmetic,2026-03-14T07:11:56.624695Z,
,multi_hop_018__iso_8601,2027-10-08T09:00:00+00:00,0.0,,,,0.0001688,True,iso_8601,1.0,,2027-10-08T09:00:00+00:00,191,5021,google/gemini-3-flash-preview,small_reasoning,{},25,strict,google/gemini-3-flash-preview-20251217,2027-10-08T09:00:00+00:00,reasoning,0,,,True,True,multi_hop_018,multi_hop_reasoning,2026-03-14T07:11:57.416169Z,
,direct_gen_001__iso_8601,2023-08-17T17:35:00+09:00,0.0,,,,0.00015147,True,iso_8601,1.0,,2023-08-17T17:35:00+09:00,156,5049,google/gemini-3-flash-preview,small_reasoning,{},25,strict,google/gemini-3-flash-preview-20251217,2023-08-17T17:35:00+09:00,reasoning,0,,,True,True,direct_gen_001,direct_generation,2026-03-14T07:11:58.568498Z,
